556,3486
557,739
558,3436
559,392
560,1436
561,1378
562,979
563,1619
564,4943
565,1607
566,135
567,1771
568,1192
569,3935
570,1140
571,3292
572,597
573,1828
574,4968
575,1002
576,4655
577,4256
578,1986
579,4845
580,4025
581,3401
582,340
583,141
584,4887
585,4331
586,619
587,1049
588,3423
589,2160
590,2522
591,3780
592,2268
593,1160
594,1628
595,1686
596,1165
597,2163
598,2280
599,3896
600,2999
601,106
602,3294
603,4404
604,4723
605,1326
606,4959
607,3387
608,4954
609,1955
610,1379
611,1013
612,3940
613,3587
614,3678
615,1819
616,1144
617,2372
618,3515
619,141
620,1519
621,1808
622,3527
623,2532
624,2085
625,2283
626,4744
627,4897
628,1774
629,3925
630,3124
631,4945
632,3460
633,2948
634,4210
635,1114
636,625
637,109
638,4937
639,521
640,3068
641,1431
642,131
643,3196
644,2270
645,4381
646,2710
647,4899
648,2606
649,2394
650,4920
651,3002
652,4649
653,4563
654,3348
655,4481
656,787
657,4579
658,658
659,3843
660,3757
661,4793
662,3828
663,2909
664,3048
665,3593
666,2669
667,2977
668,2275
669,288
670,1537
671,2259
672,4243
673,1855
674,4718
675,3698
676,3390
677,1593
678,2989
679,1855
680,250
681,272
682,655
683,1067
684,750
685,499
686,2781
687,412
688,3725
689,2112
690,1023
691,3439
692,1090
693,1352
694,4481
695,4336
696,3596
697,950
698,4522
699,4538
700,1622
701,2556
702,4695
703,4047
704,4390
705,3413
706,1760
707,1821
708,2307
709,2444
710,4532
711,1022
712,3929
713,2503
714,2196
715,506
716,4110
717,4646
718,881
719,1455
720,3084
721,1833
722,3963
723,3494
724,924
725,2297
726,2412
727,2801
728,1252
729,1806
730,1592
731,1241
732,2170
733,1968
734,4991
735,4931
736,4423
737,1653
738,1324
739,4099
740,1638
741,4717
742,1846
743,593
744,2368
745,3477
746,1297
747,2203
748,2810
749,4172
750,3838
751,4249
752,3221
753,1361
754,490
755,3690
756,4736
757,620
758,3446
759,3678
760,1680
761,1034
762,2376
763,2445
764,4300
765,1819
766,3407
767,4891
768,4575
769,3798
770,227
771,1806
772,2606
773,4198
774,647
775,936
776,1529
777,1861
778,812
779,1897
780,3383
781,3571
782,2294
783,1871
784,6
785,2914
786,1090
787,2072
788,1867
789,4741
790,2912
791,735
792,3200
793,2651
794,3609
795,32
796,1301
797,2873
798,3950
799,1664
800,1688
801,4516
802,4428
803,1510
804,2466
805,2292
806,4564
807,1474
808,3195
809,3234
810,2730
811,3729
812,1008
813,4643
814,3910
815,2643
816,2850
817,1037
818,4188
819,450
820,1223
821,3328
822,4665
823,3164
824,744
825,4048
826,1748
827,3876
828,623
829,1446
830,4899
831,3429
832,1429
833,3917
834,4175
835,960
836,1044
837,2235
838,2500
839,4122
840,4420
841,1562
842,2952
843,4456
844,923
845,229
846,2322
847,1383
848,540
849,2976
850,2313
851,3108
852,2040
853,2614
854,3610
855,3478
856,838
857,3766
858,561
859,4848
860,180
861,337
862,3331
863,412
864,804
865,3411
866,4058
867,1043
868,640
869,1614
870,4874
871,297
872,4545
873,1839
874,3169
875,4899
876,3831
877,4672
878,4277
879,2655
880,818
881,4122
882,2266
883,4753
884,3548
885,2184
886,2096
887,4161
888,2437
889,1423
890,3580
891,3940
892,2624
893,4054
894,4837
895,3151
896,3847
897,2800
898,3911
899,4949
900,4820
901,1906
902,1462
903,1817
904,692
905,3418
906,345
907,1795
908,1065
909,398
910,3534
911,3931
912,4129
913,798
914,106
915,2231
916,4596
917,3974
918,1922
919,10
920,474
921,159
922,1276
923,480
924,2785
925,2097
926,2890
927,3441
928,3830
929,3526
930,1715
931,4872
932,1762
933,4625
934,4285
935,592
936,4789
937,4320
938,516
939,2378
940,2176
941,215
942,4366
943,2524
944,4598
945,169
946,4355
947,951
948,410
949,2568
950,3608
951,2274
952,836
953,81
954,2678
955,3860
956,208
957,2543
958,2384
959,4449
960,1591
961,3418
962,1669
963,3657
964,695
965,4483
966,2900
967,830
968,241
969,4037
970,4495
971,1494
972,3617
973,1019
974,2755
975,1137
976,3346
977,4259
978,4888
979,189
980,3295
981,2609
982,935
983,1440
984,175
985,172
986,2349
987,2171
988,4773
989,1585
990,929
991,4139
992,4978
993,3032
994,1338
995,967
996,2328
997,2178
998,520
999,2504
1000,4509
1001,1199
1002,536
1003,2208
1004,2478
1005,4172
1006,2509
1007,4337
1008,1793
1009,4376
1010,2321
1011,3986
1012,1155
1013,3809
1014,3168
1015,3331
1016,4395
1017,1246
1018,4958
1019,4710
1020,275
1021,550
1022,4074
1023,2691
1024,4948
1025,3433
1026,2435
1027,4568
1028,2604
1029,458
1030,4445
1031,4498
1032,343
1033,4528
1034,1205
1035,2274
1036,1773
1037,3756
1038,419
1039,3443
1040,1246
1041,2703
1042,4073
1043,4665
1044,95
1045,4056
1046,4560
1047,4565
1048,2786
1049,2803
1050,558
1051,1135
1052,2980
1053,2805
1054,979
1055,2977
1056,4419
1057,1068
1058,1069
1059,2467
1060,3696
1061,4243
1062,4038
1063,3429
1064,2335
1065,4280
1066,4893
1067,1930
1068,2633
1069,2640
1070,4081
1071,2124
1072,2736
1073,4568
1074,285
1075,1903
1076,3917
1077,3933
1078,2312
1079,3733
1080,2199
1081,459
1082,1794
1083,4794
1084,480
1085,2159
1086,1283
1087,1188
1088,4716
1089,2186
1090,4004
1091,3078
1092,2924
1093,4195
1094,1368
1095,3788
1096,592
1097,2911
1098,1379
1099,233
1100,1300
1101,4386
1102,773
1103,2343
1104,2281
1105,3539
1106,4620
1107,645
1108,3933
1109,3360
1110,2373
1111,3319
1112,4922
1113,4145
1114,1024
1115,4454
1116,4905
1117,655
1118,3368
1119,2959
1120,4249
1121,91
1122,3148
1123,25
1124,1978
1125,4050
1126,4398
1127,1544
1128,1052
1129,1243
1130,1479
1131,3595
1132,3124
1133,3052
1134,2507
1135,3336
1136,1404
1137,3149
1138,3899
1139,2871
1140,4488
1141,903
1142,4927
1143,4082
1144,601
1145,3237
1146,664
1147,917
1148,2070
1149,1909
1150,424
1151,3387
1152,1272
1153,3578
1154,1846
1155,1081
1156,1744
1157,2068
1158,3933
1159,873
1160,4427
1161,2274
1162,1204
1163,1193
1164,2353
1165,2418
1166,2770
1167,129
1168,1031
1169,4065
1170,679
1171,3019
1172,4963
1173,406
1174,1208
1175,3576
1176,765
1177,3668
1178,4224
1179,2964
1180,769
1181,3585
1182,2068
1183,336
1184,4562
1185,532
1186,3320
1187,3669
1188,355
1189,4732
1190,4931
1191,4766
1192,1332
1193,4557
1194,2277
1195,4908
1196,811
1197,4088
1198,1029
1199,3543
1200,2333
1201,4655
1202,241
1203,112
1204,1133
1205,3432
1206,2473
1207,3986
1208,2556
1209,1289
1210,3818
1211,3631
1212,3144
1213,3932
1214,3190
1215,4565
1216,2213
1217,1153
1218,1360
1219,4785
1220,4548
1221,1100
1222,300
1223,1691
1224,2111
1225,1064
1226,3919
1227,2851
1228,2577
1229,996
1230,3588
1231,680
1232,3744
1233,4900
1234,1688
1235,394
1236,4691
1237,2583
1238,2831
1239,2128
1240,3151
1241,414
1242,3654
1243,1932
1244,1706
1245,2842
1246,1266
1247,2294
1248,3450
1249,2729
1250,373
1251,3099
1252,2632
1253,2092
1254,2264
1255,2564
1256,520
1257,2435
1258,4953
1259,2558
1260,927
1261,4961
1262,3944
1263,2759
1264,2520
1265,2317
1266,377
1267,84
1268,302
1269,1443
1270,1442
1271,2578
1272,902
1273,2550
1274,3838
1275,123
1276,6
1277,2025
1278,3515
1279,965
1280,405
1281,1089
1282,3525
1283,4442
1284,3265
1285,1870
1286,3522
1287,2250
1288,3829
1289,729
1290,4650
1291,4379
1292,283
1293,1112
1294,4516
1295,2789
1296,1114
1297,3873
1298,4532
1299,2672
1300,2727
1301,1793
1302,2942
1303,2715
1304,1890
1305,1099
1306,4212
1307,4220
1308,3972
1309,2597
1310,2282
1311,3301
1312,1680
1313,2854
1314,3275
1315,4734
1316,2944
1317,1768
1318,278
1319,1613
1320,2905
1321,3683
1322,1268
1323,1094
1324,2373
1325,2606
1326,4471
1327,61
1328,284
1329,4338
1330,432
1331,2811
1332,968
1333,1885
1334,3150
1335,4656
1336,3689
1337,2567
1338,1337
1339,1214
1340,3401
1341,2018
1342,4871
1343,1693
1344,3741
1345,2369
1346,754
1347,2488
1348,4570
1349,3711
1350,1321
1351,3240
1352,321
1353,2318
1354,3403
1355,1213
1356,2589
1357,4988
1358,3637
1359,403
1360,2332
1361,2083
1362,3411
1363,4554
1364,4880
1365,2492
1366,3738
1367,4328
1368,823
1369,1231
1370,4565
1371,3284
1372,2543
1373,4603
1374,4418
1375,623
1376,4874
1377,3740
1378,4183
1379,3688
1380,4752
1381,4087
1382,4795
1383,4847
1384,2989
1385,275
1386,2110
1387,2955
1388,4172
1389,129
1390,491
1391,4028
1392,911
1393,3731
1394,275
1395,2458
1396,3100
1397,4977
1398,4621
1399,30
1400,506
1401,4215
1402,1736
1403,2944
1404,1419
1405,1083
1406,1811
1407,4915
1408,2399
1409,1951
1410,365
1411,395
1412,4683
1413,4048
1414,3936
1415,3921
1416,3911
1417,1486
1418,3147
1419,78
1420,2986
1421,2947
1422,4744
1423,1102
1424,745
1425,2564
1426,386
1427,2302
1428,2315
1429,4210
1430,1521
1431,1803
1432,3118
1433,747
1434,2730
1435,1544
1436,2583
1437,4818
1438,4754
1439,4568
1440,4413
1441,4323
1442,949
1443,3184
1444,4919
1445,2629
1446,3233
1447,3509
1448,260
1449,2992
1450,3588
1451,3316
1452,452
1453,2578
1454,40
1455,255
1456,4131
1457,3861
1458,1016
1459,748
1460,794
1461,1137
1462,1763
1463,4275
1464,1918
1465,213
1466,1423
1467,3376
1468,1754
1469,2662
1470,907
1471,715
1472,1335
1473,4809
1474,1767
1475,2995
1476,4652
1477,4999
1478,2666
1479,3243
1480,3093
1481,116
1482,3340
1483,3156
1484,2625
1485,3490
1486,2789
1487,2584
1488,306
1489,3361
1490,1915
1491,716
1492,526
1493,3487
1494,432
1495,2105
1496,667
1497,2223
1498,2472
1499,4089
1500,4558
1501,1377
1502,4906
1503,352
1504,1765
1505,2138
1506,4443
1507,4538
1508,4787
1509,568
1510,3865
1511,1203
1512,1491
1513,3010
1514,1823
1515,2499
1516,4338
1517,2375
1518,601
1519,3880
1520,480
1521,1916
1522,4015
1523,1087
1524,1771
1525,627
1526,5
1527,3404
1528,2852
1529,3707
1530,2966
1531,364
1532,895
1533,1647
1534,2132
1535,4076
1536,4133
1537,3574
1538,1445
1539,1301
1540,1955
1541,4883
1542,1671
1543,2793
1544,3893
1545,1359
1546,4269
1547,3792
1548,1064
1549,2679
1550,4175
1551,4730
1552,2921
1553,4680
1554,3748
1555,1184
1556,2324
1557,4136
1558,2349
1559,726
1560,1441
1561,2951
1562,76
1563,2341
1564,2784
1565,3922
1566,2893
1567,335
1568,4613
1569,2265
1570,3433
1571,1528
1572,3850
1573,3461
1574,2451
1575,337
1576,3961
1577,1761
1578,2719
1579,1891
1580,2964
1581,2628
1582,4385
1583,4048
1584,3415
1585,4081
1586,4494
1587,4082
1588,820
1589,2127
1590,188
1591,1371
1592,2350
1593,1041
1594,4026
1595,2990
1596,3207
1597,27
1598,4926
1599,3574
1600,4156
1601,2394
1602,2024
1603,405
1604,4972
1605,1613
1606,875
1607,993
1608,1721
1609,4580
1610,1597
1611,1968
1612,4294
1613,802
1614,4982
1615,2768
1616,3293
1617,2140
1618,2253
1619,4307
1620,823
1621,3556
1622,4626
1623,933
1624,2918
1625,1288
1626,4154
1627,2404
1628,91
1629,3479
1630,3131
1631,237
1632,1750
1633,4386
1634,2479
1635,2606
1636,980
1637,2894
1638,377
1639,1795
1640,577
1641,1259
1642,2046
1643,1898
1644,194
1645,2271
1646,3708
1647,4078
1648,1111
1649,2567
1650,768
1651,4563
1652,2505
1653,4692
1654,828
1655,4892
1656,3622
1657,2165
1658,4214
1659,510
1660,4411
1661,2218
1662,2803
1663,4870
1664,986
1665,790
1666,1128
1667,4178
1668,3880
1669,3232
1670,2588
1671,531
1672,4529
1673,478
1674,2134
1675,3004
1676,961
1677,2477
1678,4754
1679,4782
1680,4615
1681,267
1682,3074
1683,1386
1684,702
1685,2979
1686,217
1687,1145
1688,2899
1689,4804
1690,2944
1691,4947
1692,367
1693,469
1694,1534
1695,3726
1696,4259
1697,3755
1698,2038
1699,1997
1700,3460
1701,2672
1702,3608
1703,2011
1704,3784
1705,1007
1706,2908
1707,4965
1708,710
1709,3872
1710,3775
1711,1827
1712,4433
1713,2983
1714,124
1715,3869
1716,1501
1717,1425
1718,4302
1719,3843
1720,3091
1721,1647
1722,2312
1723,2677
1724,826
1725,2001
1726,2223
1727,2608
1728,4804
1729,4445
1730,1817
1731,4751
1732,3746
1733,2089
1734,347
1735,321
1736,3515
1737,3523
1738,2400
1739,3804
1740,1248
1741,3586
1742,3690
1743,1244
1744,688
1745,2021
1746,2258
1747,64
1748,1702
1749,222
1750,2996
1751,427
1752,1770
1753,1770
1754,4830
1755,1592
1756,256
1757,3723
1758,4707
1759,3063
1760,1460
1761,4512
1762,595
1763,37
1764,4633
1765,2344
1766,229
1767,1710
1768,4157
1769,3072
1770,1450
1771,3508
1772,3171
1773,4160
1774,4083
1775,2032
1776,2061
1777,3496
1778,953
1779,224
1780,1382
1781,1303
1782,33
1783,3529
1784,985
1785,1087
1786,4687
1787,2028
1788,4229
1789,1775
1790,1829
1791,1466
1792,2055
1793,4497
1794,315
1795,3841
1796,2851
1797,12
1798,3326
1799,3709
1800,943
1801,1117
1802,3595
1803,4737
1804,2290
1805,2841
1806,1241
1807,4988
1808,1189
1809,4937
1810,1729
1811,1155
1812,4600
1813,1814
1814,3719
1815,3772
1816,2813
1817,3616
1818,1294
1819,918
1820,4830
1821,2836
1822,645
1823,4667
1824,867
1825,4701
1826,452
1827,4982
1828,155
1829,2223
1830,3173
1831,3878
1832,1252
1833,1229
1834,523
1835,4895
1836,1723
1837,4385
1838,1139
1839,3028
1840,2221
1841,4403
1842,698
1843,2879
1844,412
1845,3761
1846,2107
1847,3759
1848,235
1849,4371
1850,3584
1851,3392
1852,4413
1853,2384
1854,3462
1855,4822
1856,3117
1857,3178
1858,2668
1859,3717
1860,2334
1861,4100
1862,824
1863,2069
1864,765
1865,4591
1866,1928
1867,4420
1868,2133
1869,3241
1870,3837
1871,1253
1872,4660
1873,999
1874,3848
1875,3357
1876,1519
1877,1998
1878,4015
1879,826
1880,426
1881,763
1882,2288
1883,3787
1884,208
1885,3638
1886,2508
1887,4301
1888,3084
1889,1775
1890,2424
1891,3404
1892,4064
1893,1974
1894,2017
1895,2288
1896,4474
1897,4110
1898,1401
1899,4817
1900,1052
1901,2642
1902,1194
1903,2535
1904,1889
1905,2567
1906,75
1907,4101
1908,2246
1909,4907
1910,1552
1911,3136
1912,1932
1913,1666
1914,4873
1915,2642
1916,3934
1917,4383
1918,4300
1919,2550
1920,4847
1921,4941
1922,569
1923,3716
1924,2577
1925,4895
1926,3971
1927,739
1928,2692
1929,184
1930,1721
1931,4587
1932,3247
1933,3352
1934,3667
1935,3114
1936,4140
1937,339
1938,2183
1939,1300
1940,2755
1941,1052
1942,2761
1943,4426
1944,2846
1945,1307
1946,1155
1947,3507
1948,2045
1949,2417
1950,3676
1951,1422
1952,842
1953,107
1954,4395
1955,2210
1956,2873
1957,1166
1958,2626
1959,3781
1960,286
1961,3170
1962,3072
1963,3084
1964,1625
1965,4042
1966,2775
1967,1005
1968,688
1969,1836
1970,894
1971,556
1972,3767
1973,1422
1974,3963
1975,1788
1976,3405
1977,2231
1978,3992
1979,2391
1980,1244
1981,2147
1982,2203
1983,2189
1984,1188
1985,1212
1986,13
1987,3609
1988,1051
1989,1503
1990,259
1991,2223
1992,2979
1993,1469
1994,4392
1995,424
1996,3296
1997,942
1998,2010
1999,2631
2000,1527
2001,4974
2002,2412
2003,1769
2004,2814
2005,1124
2006,3324
2007,4866
2008,2089
2009,3886
2010,2696
2011,3813
2012,1678
2013,207
2014,1080
2015,4502
2016,522
2017,4575
2018,4760
2019,303
2020,3732
2021,1331
2022,2738
2023,1379
2024,2816
2025,1655
2026,919
2027,3419
2028,2934
2029,3045
2030,137
2031,549
2032,4781
2033,2511
2034,3692
2035,3180
2036,52
2037,1964
2038,2375
2039,523
2040,4985
2041,818
2042,3411
2043,1164
2044,1799
2045,4965
2046,2288
2047,3437
2048,2584
2049,4447
2050,4742
2051,1168
2052,1291
2053,2327
2054,4889
2055,3549
2056,4829
2057,1062
2058,3467
2059,1428
2060,2423
2061,3611
2062,1052
2063,105
2064,2731
2065,1187
2066,1997
2067,441
2068,4404
2069,2594
2070,2843
2071,239
2072,4850
2073,31
2074,2339
2075,735
2076,2623
2077,4745
2078,2933
2079,403
2080,468
2081,1703
2082,3627
2083,4462
2084,999
2085,1270
2086,3045
2087,87
2088,1704
2089,4812
2090,3161
2091,4391
2092,4305
2093,1452
2094,4009
2095,4469
2096,1011
2097,3192
2098,1325
2099,1389
2100,4193
2101,891
2102,4378
2103,4665
2104,3618
2105,565
2106,131
2107,829
2108,4982
2109,2662
2110,4541
2111,3923
2112,4506
2113,2556
2114,531
2115,3095
2116,709
2117,1501
2118,3951
2119,3357
2120,1236
2121,3601
2122,2866
2123,3851
2124,649
2125,3980
2126,1873
2127,4561
2128,499
2129,823
2130,1710
2131,2497
2132,3164
2133,3174
2134,2336
2135,1827
2136,4034
2137,2356
2138,3977
2139,2781
2140,1078
2141,1002
2142,3617
2143,4662
2144,4819
2145,3125
2146,728
2147,4237
2148,1153
2149,1266
2150,1894
2151,4994
2152,629
2153,698
2154,3266
2155,1019
2156,1690
2157,1549
2158,3395
2159,316
2160,3421
2161,4754
2162,919
2163,3962
2164,19
2165,1660
2166,241
2167,3698
2168,1863
2169,4541
2170,1171
2171,3796
2172,2174
2173,1744
2174,1476
2175,4549
2176,2176
2177,2783
2178,4308
2179,791
2180,2581
2181,136
2182,269
2183,3762
2184,1561
2185,811
2186,794
2187,1841
2188,1516
2189,3515
2190,2432
2191,1699
2192,2676
2193,4373
2194,216
2195,4289
2196,3679
2197,4631
2198,2143
2199,541
2200,1920
2201,2799
2202,4041
2203,593
2204,217
2205,4279
2206,1159
2207,991
2208,2872
2209,2993
2210,208
2211,2068
2212,2159
2213,1524
2214,3406
2215,3793
2216,3811
2217,483
2218,4100
2219,1432
2220,4113
2221,3434
2222,3946
2223,4228
2224,1470
2225,8
2226,2276
2227,1105
2228,862
2229,3666
2230,3643
2231,1016
2232,4420
2233,2943
2234,1542
2235,2550
2236,3900
2237,4351
2238,2049
2239,2220
2240,2079
2241,2981
2242,942
2243,1945
2244,874
2245,4746
2246,1818
2247,1697
2248,4263
2249,2964
2250,1463
2251,2281
2252,1257
2253,2103
2254,2499
2255,3750
2256,4005
2257,1946
2258,288
2259,1267
2260,356
2261,863
2262,271
2263,3329
2264,457
2265,1587
2266,4874
2267,1210
2268,1153
2269,2437
2270,3101
2271,4305
2272,2226
2273,4564
2274,740
2275,163
2276,1407
2277,1675
2278,661
2279,484
2280,1097
2281,1811
2282,4505
2283,1401
2284,894
2285,1631
2286,1099
2287,3092
2288,2441
2289,1505
2290,3809
2291,1491
2292,4326
2293,897
2294,3587
2295,2375
2296,4921
2297,3401
2298,1336
2299,4682
2300,3300
2301,1098
2302,3225
2303,769
2304,1401
2305,3301
2306,1802
2307,1269
2308,3111
2309,2631
2310,3249
2311,3545
2312,3050
2313,3874
2314,3573
2315,12
2316,4180
2317,1794
2318,4063
2319,4949
2320,2782
2321,3717
2322,489
2323,3025
2324,2473
2325,864
2326,1441
2327,883
2328,4072
2329,316
2330,3975
2331,1157
2332,3480
2333,2930
2334,3120
2335,914
2336,2049
2337,907
2338,413
2339,4807
2340,1014
2341,4620
2342,596
2343,1653
2344,896
2345,804
2346,2110
2347,2648
2348,4936
2349,3263
2350,1546
2351,1505
2352,2674
2353,1653
2354,1899
2355,498
2356,1161
2357,1930
2358,1459
2359,3590
2360,3888
2361,3720
2362,2348
2363,3075
2364,3860
2365,1327
2366,4556
2367,1977
2368,1905
2369,1081
2370,3813
2371,909
2372,1002
2373,3761
2374,1441
2375,397
2376,384
2377,4212
2378,2599
2379,1517
2380,1386
2381,4386
2382,647
2383,977
2384,1321
2385,92
2386,1811
2387,2783
2388,3840
2389,1456
2390,4087
2391,4696
2392,1650
2393,127
2394,2367
2395,3411
2396,1581
2397,3237
2398,2008
2399,2304
2400,1108
2401,3383
2402,1033
2403,4167
2404,3808
2405,4761
2406,3705
2407,455
2408,4046
2409,551
2410,3577
2411,2096
2412,1845
2413,182
2414,4534
2415,4575
2416,137
2417,1554
2418,899
2419,2419
2420,4672
2421,1853
2422,2029
2423,1225
2424,4384
2425,1383
2426,107
2427,1327
2428,1880
2429,4482
2430,4456
2431,1287
2432,3705
2433,683
2434,1839
2435,1019
2436,686
2437,3359
2438,3713
2439,223
2440,975
2441,2644
2442,1653
2443,4859
2444,2143
2445,4405
2446,4941
2447,1100
2448,1573
2449,1292
2450,778
2451,235
2452,4944
2453,1712
2454,4634
2455,2403
2456,1478
2457,4117
2458,2463
2459,2469
2460,47
2461,1960
2462,1260
2463,1910
2464,1380
2465,1461
2466,866
2467,4509
2468,1572
2469,3965
2470,3761
2471,827
2472,3696
2473,1129
2474,1028
2475,4756
2476,3359
2477,1958
2478,4670
2479,4944
2480,1250
2481,2834
2482,2761
2483,3017
2484,67
2485,2039
2486,4899
2487,818
2488,2882
2489,2715
2490,3641
2491,4874
2492,3891
2493,674
2494,4634
2495,307
2496,3757
2497,2336
2498,4739
2499,1282
2500,2790
2501,3928
2502,2606
2503,2266
2504,328
2505,1941
2506,2010
2507,1238
2508,1941
2509,4652
2510,3993
2511,2679
2512,4836
2513,3403
2514,3059
2515,4264
2516,3420
2517,1031
2518,3834
2519,646
2520,1401
2521,2212
2522,1949
2523,526
2524,1841
2525,4342
2526,4814
2527,1996
2528,1788
2529,3463
2530,1018
2531,4588
2532,719
2533,4447
2534,3209
2535,811
2536,1889
2537,1888
2538,2850
2539,2343
2540,311
2541,4912
2542,1457
2543,1823
2544,556
2545,1489
2546,2698
2547,2112
2548,2392
2549,3980
2550,1351
2551,3972
2552,2696
2553,2319
2554,3297
2555,3169
2556,4617
2557,1789
2558,1532
2559,3865
2560,542
2561,4017
2562,1865
2563,4415
2564,1250
2565,2177
2566,1987
2567,4318
2568,4391
2569,4199
2570,1564
2571,3091
2572,199
2573,3919
2574,3647
2575,338
2576,3327
2577,4535
2578,4111
2579,4977
2580,4648
2581,4169
2582,4942
2583,4759
